ENERO 22,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
GASEOSAS Y BEBID.REFR,"2,67","2,63","61,72","0,99","122.295,42","124.071,16","2,59","2,91","60,58","1,12","20.511,14","18.244,00","2,06","2,66","61,34","1,29","3.445,10","2.668,99","3,00","3,26","63,30","1,09","3.516,09","3.237,63","2,45","2,34","60,05","0,96","11.871,73","12.421,47","3,09","2,56","59,13","0,83","3.527,45","4.247,32","3,07","2,79","67,41","0,91","24.413,60","26.925,57","2,68","2,74","63,27","1,02","17.638,73","17.277,08","3,47","3,13","74,16","0,90","6.630,89","7.356,49","2,42","2,01","55,89","0,83","2.327,90","2.805,82","2,36","2,42","53,90","1,02","5.864,86","5.727,64","2,71","2,58","61,34","0,95","7.052,32","7.405,76","2,60","2,62","60,90","1,01","2.828,06","2.806,44","2,22","2,44","63,17","1,10","1.342,87","1.221,64","2,12","2,20","50,44","1,04","4.701,49","4.525,75","1,18","1,24","46,63","1,05","394,83","375,72","1,77","1,91","52,36","1,08","1.085,60","1.002,40","2,60","2,30","63,13","0,88","5.142,74","5.821,45"
GASEOSAS,"0,22","0,07","7,82","0,33","3.360,84","10.223,74","0,19","0,05","7,83","0,27","365,64","1.336,86","0,11","0,05","6,97","0,44","62,21","141,79","0,29","0,05","6,11","0,18","57,68","314,53","0,31","0,08","9,44","0,25","404,35","1.592,28","0,31","0,16","9,65","0,52","222,65","430,89","0,20","0,08","8,16","0,43","740,29","1.713,41","0,23","0,09","8,20","0,38","551,46","1.460,08","0,34","0,08","11,09","0,25","179,66","725,17","0,08","0,02","2,78","0,23","21,83","94,42","0,33","0,08","9,15","0,25","201,02","797,72","0,30","0,10","10,37","0,34","275,33","811,80","0,20","0,09","9,58","0,43","93,25","214,72","0,07","0,02","2,50","0,32","12,03","38,02","0,10","0,03","3,62","0,30","63,70","210,15","0,14","0,04","5,99","0,26","11,36","43,96","0,26","0,09","4,84","0,36","53,71","148,23","0,07","0,02","2,99","0,30","44,68","149,70"
BEBIDAS REFRESCANTES,"2,45","2,56","59,46","1,04","118.934,58","113.847,42","2,40","2,86","58,18","1,19","20.145,50","16.907,14","1,95","2,61","59,72","1,34","3.382,89","2.527,20","2,71","3,20","62,35","1,18","3.458,41","2.923,10","2,14","2,27","57,11","1,06","11.467,38","10.829,19","2,77","2,40","53,96","0,87","3.304,80","3.816,43","2,88","2,70","65,39","0,94","23.673,31","25.212,15","2,45","2,65","60,97","1,08","17.087,27","15.817,00","3,13","3,04","72,92","0,97","6.451,24","6.631,31","2,34","1,99","55,26","0,85","2.306,07","2.711,40","2,03","2,34","51,35","1,15","5.663,84","4.929,93","2,41","2,48","57,66","1,03","6.776,99","6.593,95","2,40","2,53","57,67","1,06","2.734,81","2.591,72","2,15","2,42","61,41","1,12","1.330,84","1.183,62","2,02","2,17","49,51","1,07","4.637,79","4.315,61","1,04","1,20","42,50","1,16","383,48","331,76","1,51","1,82","47,78","1,21","1.031,90","854,17","2,53","2,28","63,17","0,90","5.098,06","5.671,74"
BEB.REFRESC.NARANJA,"0,26","0,20","13,00","0,75","9.073,60","12.139,67","0,24","0,20","12,68","0,81","1.390,62","1.715,58","0,15","0,14","10,83","0,93","179,42","192,55","0,24","0,19","14,27","0,77","202,13","261,37","0,18","0,13","12,00","0,74","657,10","888,78","0,24","0,19","14,60","0,79","258,15","327,47","0,31","0,23","14,66","0,74","1.980,06","2.687,67","0,21","0,18","11,68","0,89","1.180,43","1.326,43","0,53","0,37","17,96","0,69","781,07","1.133,18","0,32","0,19","13,92","0,58","215,92","373,70","0,23","0,16","11,43","0,68","376,73","555,85","0,28","0,17","10,81","0,62","471,48","758,53","0,26","0,23","13,71","0,91","251,69","276,98","0,42","0,24","23,48","0,56","129,74","232,44","0,31","0,21","13,15","0,68","448,19","656,96","0,13","0,12","7,32","0,92","38,97","42,48","0,09","0,15","7,56","1,59","85,13","53,42","0,29","0,19","12,82","0,65","426,77","656,29"
BEB.REFRESC.LIMON,"0,18","0,12","9,51","0,67","5.542,87","8.295,61","0,21","0,15","10,14","0,70","1.041,42","1.484,02","0,04","0,04","6,22","1,04","48,17","46,48","0,25","0,14","13,17","0,55","148,36","270,85","0,12","0,12","8,89","0,99","604,07","612,37","0,39","0,16","10,20","0,40","216,31","537,50","0,21","0,13","10,18","0,63","1.145,39","1.816,68","0,17","0,12","9,67","0,69","748,72","1.092,44","0,22","0,14","14,13","0,65","304,45","471,84","0,20","0,13","8,34","0,65","147,81","228,45","0,13","0,11","8,72","0,80","255,05","320,34","0,15","0,08","7,75","0,54","228,18","420,60","0,29","0,17","11,69","0,58","179,86","308,18","0,06","0,05","12,72","0,87","28,31","32,57","0,13","0,08","5,88","0,66","179,87","272,20","0,09","0,05","7,80","0,58","17,26","29,97","0,09","0,07","6,50","0,72","36,86","51,55","0,13","0,09","8,35","0,71","212,77","299,56"
BEB.REFRESC.COLA,"1,29","1,37","37,62","1,06","63.625,87","59.763,27","1,30","1,59","38,30","1,22","11.205,81","9.189,07","1,11","1,62","39,21","1,46","2.102,14","1.435,75","1,19","1,54","37,95","1,29","1.660,35","1.282,25","1,23","1,29","36,10","1,05","6.529,58","6.245,19","1,22","1,11","32,19","0,91","1.522,89","1.675,44","1,51","1,39","41,53","0,92","12.201,92","13.205,65","1,42","1,52","39,93","1,07","9.790,92","9.141,17","1,62","1,65","50,94","1,02","3.494,30","3.422,54","1,14","1,01","36,77","0,89","1.168,16","1.317,30","1,15","1,29","31,15","1,12","3.135,86","2.798,93","1,13","1,28","32,50","1,13","3.495,26","3.102,51","1,07","1,27","41,69","1,18","1.371,85","1.157,98","1,23","1,50","43,20","1,23","827,86","674,75","1,01","1,11","28,44","1,10","2.364,46","2.157,81","0,47","0,55","20,64","1,16","174,76","150,92","0,89","1,12","28,68","1,25","633,09","506,54","1,03","0,87","33,32","0,85","1.946,64","2.299,49"
COLA NORMAL,"0,51","0,53","17,60","1,04","24.669,87","23.619,00","0,46","0,61","18,18","1,33","4.322,23","3.239,96","0,53","0,80","18,90","1,50","1.036,17","692,83","0,40","0,55","20,12","1,35","588,71","437,08","0,60","0,58","17,97","0,96","2.920,88","3.036,21","0,40","0,31","12,62","0,78","429,42","553,74","0,62","0,51","18,65","0,82","4.489,19","5.451,48","0,46","0,51","17,00","1,10","3.259,06","2.956,77","0,66","0,70","25,28","1,07","1.489,15","1.392,47","0,49","0,41","14,90","0,85","478,36","564,96","0,65","0,75","17,62","1,15","1.810,24","1.570,82","0,38","0,43","14,77","1,14","1.176,47","1.027,84","0,36","0,44","18,75","1,21","471,08","389,19","0,52","0,53","24,14","1,02","294,64","288,18","0,41","0,44","12,97","1,08","944,31","872,61","0,18","0,20","12,28","1,06","62,72","59,04","0,15","0,13","8,35","0,87","73,66","84,72","0,45","0,37","18,21","0,82","823,59","1.001,12"
COLA LIGHT,"0,52","0,56","16,71","1,07","25.948,79","24.190,09","0,61","0,70","17,39","1,15","4.963,51","4.332,67","0,36","0,44","17,09","1,22","567,39","463,34","0,36","0,49","10,73","1,38","533,62","385,72","0,42","0,48","15,98","1,12","2.407,93","2.142,29","0,55","0,54","14,82","0,98","744,52","758,09","0,56","0,58","18,80","1,02","5.043,80","4.944,10","0,69","0,73","21,31","1,05","4.714,13","4.469,29","0,63","0,59","21,16","0,93","1.244,41","1.341,50","0,38","0,33","12,61","0,88","384,12","436,38","0,27","0,29","10,17","1,09","711,25","655,09","0,52","0,54","14,15","1,03","1.472,34","1.424,60","0,40","0,49","17,49","1,22","526,93","432,58","0,45","0,69","23,14","1,54","380,55","246,89","0,39","0,46","10,14","1,18","984,69","831,41","0,14","0,23","7,52","1,58","72,12","45,56","0,32","0,47","12,79","1,47","266,25","181,51","0,49","0,42","15,31","0,85","931,24","1.099,07"
COLA SIN CAFEINA,"0,02","0,02","1,19","1,16","1.159,48","1.000,24","0,01","0,01","0,88","2,20","103,27","46,99","0,01","0,02","1,13","1,79","25,74","14,35","0,21","0,22","3,71","1,02","234,79","229,10","0,01","0,02","1,35","1,81","102,42","56,57","0,01","0,01","0,79","1,15","7,91","6,90","0,03","0,02","1,31","0,81","208,62","259,15","0,03","0,03","1,22","1,31","223,66","170,66","0,01","0,02","1,16","1,38","32,29","23,45","0,02","0,02","2,64","1,17","26,08","22,23","0,02","0,02","1,13","0,89","41,88","46,87","0,03","0,03","1,45","1,33","90,93","68,41","0,04","0,05","2,85","1,24","55,93","45,01","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,92","0,85","4,95","5,82","0,00","0,00","0,00",,"0,00","0,00","0,01","0,00","0,59","0,22","1,02","4,74","0,00","0,00","0,00",,"0,00","0,00"
COLA LIGHT S/CAFE.,"0,24","0,26","9,53","1,08","11.847,73","10.953,94","0,22","0,26","9,74","1,16","1.816,80","1.569,46","0,20","0,36","8,88","1,78","472,85","265,23","0,21","0,28","7,92","1,32","303,22","230,36","0,20","0,22","7,30","1,09","1.098,35","1.010,12","0,26","0,25","8,29","0,96","341,05","356,70","0,29","0,28","12,03","0,96","2.460,30","2.550,93","0,24","0,25","9,12","1,03","1.594,07","1.544,44","0,31","0,34","15,08","1,10","728,45","665,12","0,25","0,24","12,54","0,95","279,60","293,73","0,22","0,24","7,66","1,09","572,49","526,15","0,21","0,28","8,77","1,30","755,54","581,66","0,27","0,29","11,94","1,09","317,90","291,20","0,25","0,28","10,07","1,09","152,67","139,68","0,21","0,20","9,30","0,96","430,52","447,97","0,15","0,13","2,53","0,86","39,92","46,32","0,42","0,52","12,10","1,24","292,18","235,57","0,09","0,09","3,96","0,96","191,81","199,30"
BEB.REFRESC.TONICA,"0,05","0,09","5,87","1,69","4.182,07","2.478,19","0,08","0,15","6,97","1,92","1.052,17","548,97","0,05","0,07","7,32","1,49","87,90","58,86","0,04","0,06","5,50","1,46","68,77","47,08","0,04","0,08","4,97","1,76","383,71","218,03","0,04","0,07","7,03","1,76","98,72","56,15","0,07","0,10","7,14","1,60","917,85","575,26","0,04","0,07","5,53","1,95","475,30","243,16","0,04","0,06","5,00","1,78","132,64","74,58","0,02","0,04","3,31","1,78","42,29","23,78","0,05","0,07","4,44","1,45","170,43","117,52","0,05","0,09","6,77","1,62","238,47","147,29","0,03","0,06","6,44","2,34","65,36","27,87","0,06","0,10","4,42","1,66","52,97","31,85","0,02","0,04","3,24","1,85","81,07","43,83","0,06","0,04","4,18","0,64","11,43","17,84","0,05","0,08","8,45","1,72","46,74","27,25","0,10","0,11","4,53","1,17","256,25","218,88"
BEB.REF.TE/CAFE,"0,15","0,20","10,01","1,30","9.314,34","7.139,98","0,14","0,22","9,10","1,63","1.581,92","968,63","0,13","0,24","9,51","1,88","315,56","167,68","0,42","0,36","13,38","0,85","386,24","456,78","0,08","0,15","7,32","1,87","741,40","396,15","0,41","0,41","12,50","0,98","558,35","568,23","0,14","0,18","11,02","1,32","1.598,98","1.213,65","0,13","0,17","11,62","1,32","1.116,55","843,67","0,15","0,19","10,23","1,27","399,88","313,77","0,26","0,22","9,78","0,86","254,79","295,90","0,08","0,17","8,46","2,16","404,72","187,69","0,25","0,24","12,20","0,93","646,64","692,21","0,30","0,27","8,30","0,91","293,28","323,57","0,08","0,16","8,16","2,00","89,85","44,83","0,14","0,23","7,95","1,64","492,25","299,73","0,02","0,05","5,47","2,17","16,95","7,81","0,07","0,10","8,41","1,40","56,09","40,01","0,14","0,16","12,49","1,13","360,89","319,66"
BEB.REF.ISOTONICAS,"0,20","0,28","13,10","1,38","13.060,59","9.487,85","0,22","0,32","12,96","1,44","2.222,49","1.547,83","0,20","0,25","14,68","1,27","327,87","258,83","0,33","0,69","16,16","2,09","748,49","357,31","0,19","0,25","12,96","1,30","1.270,95","976,85","0,17","0,19","10,77","1,10","256,83","234,34","0,18","0,24","13,74","1,39","2.139,16","1.535,70","0,22","0,30","13,85","1,37","1.933,12","1.416,18","0,24","0,31","15,40","1,29","656,25","509,79","0,09","0,10","8,63","1,11","113,85","102,15","0,14","0,23","9,38","1,59","547,56","345,43","0,29","0,37","16,30","1,30","1.016,52","781,94","0,27","0,32","14,28","1,20","349,00","291,37","0,12","0,22","12,59","1,79","123,00","68,56","0,23","0,29","11,73","1,27","613,72","483,13","0,19","0,29","14,23","1,53","91,11","59,53","0,14","0,15","5,96","1,05","84,75","80,75","0,20","0,25","12,34","1,29","565,93","438,17"
BEBIDAS ENERGETICA,"0,06","0,12","5,05","1,99","5.779,11","2.908,19","0,07","0,13","4,81","1,89","949,00","500,88","0,04","0,07","3,74","1,85","93,57","50,60","0,15","0,46","9,11","3,00","498,34","166,31","0,08","0,12","5,78","1,59","618,91","389,14","0,04","0,07","3,89","1,56","91,44","58,68","0,07","0,14","6,90","1,90","1.243,66","654,94","0,05","0,12","4,91","2,35","805,19","342,70","0,09","0,15","4,79","1,62","314,36","193,68","0,02","0,05","2,34","1,97","54,57","27,66","0,06","0,11","4,57","1,94","261,38","135,04","0,05","0,10","3,52","2,21","275,06","124,67","0,09","0,18","6,79","2,09","199,60","95,60","0,00","0,01","0,93","2,98","3,35","1,12","0,02","0,05","1,59","2,04","105,13","51,41","0,07","0,14","2,51","2,12","44,58","21,04","0,01","0,01","0,66","1,43","7,57","5,29","0,04","0,10","6,92","2,39","213,40","89,42"
OTRAS BEB.REFRESC.,"0,31","0,30","18,95","0,97","14.135,23","14.542,85","0,21","0,23","13,34","1,14","1.651,06","1.453,05","0,28","0,25","14,46","0,88","321,83","367,05","0,23","0,23","19,66","0,99","244,08","247,46","0,29","0,25","17,65","0,86","1.280,57","1.491,84","0,30","0,29","18,22","0,94","393,54","417,31","0,48","0,42","25,24","0,88","3.689,96","4.177,53","0,27","0,29","17,76","1,05","1.842,23","1.753,95","0,33","0,32","25,76","0,97","682,65","705,61","0,32","0,31","24,22","0,98","363,25","370,11","0,25","0,32","17,17","1,28","773,50","604,17","0,25","0,25","15,01","0,98","680,43","690,87","0,19","0,21","12,72","1,09","223,77","205,76","0,18","0,14","17,72","0,80","79,11","98,62","0,19","0,21","12,66","1,14","458,23","401,94","0,07","0,10","9,19","1,42","32,99","23,22","0,17","0,16","16,13","0,94","89,22","94,65","0,64","0,59","36,55","0,92","1.328,82","1.439,69"
BEBIDAS ZUMO+LECHE,"0,15","0,15","9,57","1,02","6.909,20","6.805,05","0,06","0,07","3,87","1,18","528,58","449,10","0,09","0,10","6,13","1,08","124,45","114,92","0,07","0,07","7,38","1,10","78,11","71,06","0,13","0,13","10,09","1,04","679,21","653,86","0,21","0,19","10,72","0,93","266,59","286,74","0,27","0,26","15,70","0,96","2.264,90","2.358,08","0,13","0,14","9,35","1,03","892,45","864,62","0,19","0,20","15,80","1,03","415,35","402,96","0,22","0,23","17,68","1,02","263,07","257,58","0,15","0,17","8,50","1,11","412,41","372,62","0,10","0,11","6,49","1,10","289,72","264,46","0,08","0,08","5,13","1,01","85,51","85,00","0,07","0,06","5,88","0,87","34,66","39,89","0,07","0,06","6,17","0,87","129,24","148,70","0,04","0,05","3,58","1,50","17,34","11,54","0,04","0,06","7,09","1,43","35,73","24,96","0,18","0,17","13,52","0,98","391,89","398,96"
BASES PIZZAS&MASAS HO,"0,06","0,30","22,94","5,29","13.819,71","2.610,11","0,06","0,35","22,46","5,96","2.466,06","413,62","0,06","0,33","25,39","5,47","427,27","78,10","0,05","0,31","20,52","5,95","338,65","56,95","0,05","0,24","20,14","5,13","1.224,66","238,91","0,06","0,30","22,75","4,94","408,47","82,77","0,06","0,28","23,60","4,93","2.427,66","492,03","0,06","0,31","23,76","5,33","2.008,59","376,79","0,05","0,23","22,70","4,92","485,07","98,67","0,07","0,34","30,11","4,88","390,54","80,02","0,07","0,35","27,54","5,39","853,78","158,27","0,07","0,36","24,32","5,38","984,13","182,98","0,06","0,28","19,35","4,75","297,88","62,72","0,07","0,41","30,87","5,67","228,26","40,27","0,06","0,30","22,88","5,20","640,74","123,31","0,04","0,20","17,26","5,02","63,49","12,65","0,03","0,13","14,54","4,33","72,16","16,67","0,04","0,22","19,07","5,27","502,30","95,39"
ALGAS,"0,00","0,00","0,16","270,57","171,49","0,63","0,00","0,02","0,43","318,58","126,87","0,40","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,24","191,42","26,38","0,14","0,00","0,00","0,58","180,74","5,93","0,03","0,00","0,00","0,15","193,64","8,70","0,04","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,19","180,30","3,62","0,02","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
HARINAS Y SEMOLAS,"0,20","0,22","29,00","1,12","10.362,40","9.269,59","0,18","0,23","27,74","1,29","1.594,73","1.239,68","0,19","0,21","30,09","1,11","268,26","241,86","0,41","0,52","34,67","1,29","566,75","440,39","0,20","0,21","28,21","1,03","1.041,42","1.008,24","0,23","0,18","28,83","0,80","246,70","309,91","0,18","0,19","27,57","1,08","1.686,82","1.556,21","0,18","0,19","25,68","1,05","1.238,64","1.179,19","0,18","0,18","27,99","1,05","390,09","371,28","0,15","0,12","22,99","0,77","136,38","176,21","0,18","0,17","30,13","0,96","414,09","433,00","0,29","0,28","34,80","0,96","771,82","803,14","0,23","0,30","34,63","1,29","320,10","247,25","0,18","0,18","23,65","1,00","101,50","101,14","0,16","0,18","26,16","1,14","377,92","331,72","0,17","0,22","38,50","1,33","71,15","53,43","0,24","0,27","36,29","1,13","151,72","134,30","0,29","0,44","40,96","1,53","984,30","642,63"
ENCURTIDOS,"0,05","0,16","15,51","3,52","7.429,90","2.110,88","0,04","0,15","14,35","3,81","1.047,79","274,72","0,06","0,27","22,50","4,21","349,03","82,85","0,04","0,17","14,88","4,13","184,78","44,70","0,05","0,16","15,89","3,20","791,92","247,39","0,06","0,21","19,14","3,67","286,41","78,03","0,03","0,09","10,63","3,13","768,83","245,68","0,06","0,23","21,37","3,67","1.513,95","412,12","0,04","0,12","13,54","2,80","249,38","89,22","0,03","0,11","11,81","3,38","129,44","38,29","0,06","0,18","18,82","3,27","446,94","136,50","0,03","0,08","9,41","2,87","227,61","79,41","0,04","0,14","10,12","3,61","156,64","43,34","0,06","0,22","22,67","3,50","120,54","34,40","0,08","0,32","22,33","4,02","678,63","168,65","0,06","0,19","20,56","3,26","61,62","18,90","0,08","0,32","18,67","3,80","180,33","47,47","0,03","0,11","11,66","3,41","236,07","69,21"
ESPECIAS Y CONDIMENTO,"0,01","0,27","32,19","21,14","12.526,59","592,43","0,01","0,26","29,50","20,37","1.804,98","88,59","0,02","0,30","31,83","19,92","390,68","19,61","0,01","0,29","35,62","20,71","313,82","15,15","0,02","0,28","37,36","17,51","1.420,64","81,12","0,01","0,25","32,29","22,26","345,84","15,53","0,01","0,25","34,86","18,98","2.178,77","114,80","0,01","0,23","29,77","20,93","1.514,55","72,36","0,01","0,18","24,79","16,04","390,24","24,33","0,01","0,21","31,41","17,70","248,76","14,05","0,01","0,21","26,30","17,55","518,32","29,54","0,01","0,33","36,77","22,18","889,71","40,12","0,01","0,49","41,12","47,01","528,95","11,25","0,02","0,29","35,50","16,71","159,33","9,54","0,01","0,44","27,27","44,31","931,48","21,02","0,01","0,19","28,12","19,79","61,33","3,10","0,01","0,33","27,47","32,07","189,11","5,90","0,01","0,29","35,56","24,23","640,11","26,42"
SAL,"0,10","0,05","20,51","0,55","2.416,84","4.424,16","0,10","0,06","21,08","0,61","444,28","727,48","0,10","0,09","23,08","0,91","120,63","132,35","0,05","0,04","15,37","0,76","40,38","53,32","0,10","0,04","20,49","0,42","202,15","484,61","0,12","0,07","22,75","0,56","94,21","166,98","0,10","0,04","20,91","0,38","316,84","833,87","0,09","0,05","20,56","0,55","329,29","598,85","0,11","0,05","23,19","0,42","95,64","225,14","0,12","0,07","24,12","0,60","81,37","134,52","0,09","0,05","19,49","0,50","113,07","225,85","0,09","0,07","20,06","0,76","188,62","249,66","0,09","0,04","17,36","0,44","41,13","94,51","0,08","0,03","13,07","0,37","16,70","45,19","0,11","0,07","22,01","0,59","139,97","235,91","0,15","0,07","23,21","0,47","21,82","46,82","0,10","0,11","17,80","1,11","63,91","57,61","0,05","0,05","16,38","0,96","106,85","111,47"
OTROS PROD.EN PESO,"0,16","1,55","62,66","9,47","71.949,11","7.594,71","0,15","1,61","60,63","10,44","11.343,70","1.086,20","0,17","1,66","63,21","9,60","2.150,38","223,95","0,18","1,63","61,52","9,31","1.761,14","189,24","0,20","1,77","68,86","8,92","8.940,79","1.002,62","0,20","1,68","62,90","8,54","2.311,77","270,71","0,16","1,37","63,42","8,50","12.014,40","1.413,08","0,17","1,71","61,16","9,96","11.028,92","1.107,60","0,15","1,39","65,76","9,15","2.937,03","320,89","0,15","1,32","66,94","8,96","1.528,57","170,64","0,16","1,61","60,60","9,86","3.895,61","395,08","0,13","1,32","57,87","9,89","3.605,04","364,50","0,13","1,25","59,21","9,87","1.347,16","136,56","0,17","1,69","60,75","9,97","928,26","93,14","0,16","1,60","57,24","9,87","3.417,14","346,11","0,16","1,74","63,39","10,58","555,20","52,48","0,13","1,44","66,47","11,03","814,22","73,80","0,16","1,50","67,52","9,68","3.369,77","348,11"
SNACKS APERITIVOS,"0,05","0,50","36,77","9,64","23.254,41","2.412,64","0,04","0,45","34,26","10,13","3.175,10","313,58","0,05","0,48","35,15","9,83","617,37","62,78","0,05","0,47","34,38","9,70","502,70","51,81","0,06","0,62","42,85","9,83","3.114,87","316,78","0,06","0,59","38,97","9,39","811,20","86,38","0,05","0,45","39,78","9,13","3.936,90","431,28","0,05","0,48","35,35","9,20","3.093,36","336,34","0,07","0,62","42,96","9,44","1.317,50","139,51","0,06","0,51","42,64","8,93","589,25","65,98","0,07","0,60","39,48","9,24","1.456,98","157,70","0,04","0,46","27,89","10,33","1.265,53","122,57","0,05","0,44","31,08","9,84","479,48","48,73","0,08","0,78","35,31","10,05","430,92","42,89","0,05","0,50","31,77","9,79","1.076,86","109,96","0,05","0,48","31,55","9,60","153,76","16,02","0,04","0,50","37,29","11,70","283,08","24,20","0,04","0,42","34,09","11,02","949,56","86,14"
PROTEINAS VEGETALES,"0,02","0,21","5,57","12,86","9.808,86","762,86","0,03","0,38","8,45","14,06","2.698,40","191,90","0,02","0,25","5,65","12,62","321,28","25,47","0,01","0,16","6,06","11,22","174,22","15,52","0,01","0,16","5,19","13,12","798,19","60,85","0,02","0,18","5,34","12,05","250,96","20,83","0,01","0,14","4,43","10,39","1.238,07","119,22","0,03","0,37","6,94","13,15","2.391,98","181,91","0,01","0,10","4,76","10,29","217,87","21,17","0,01","0,09","2,65","11,33","104,19","9,19","0,01","0,17","4,41","17,65","408,26","23,13","0,01","0,13","4,90","11,57","347,04","29,99","0,01","0,13","4,37","16,31","143,38","8,79","0,00","0,02","2,62","8,02","11,17","1,39","0,01","0,10","3,32","12,13","215,46","17,76","0,01","0,21","5,20","17,35","68,60","3,95","0,01","0,11","6,48","13,22","63,21","4,78","0,01","0,16","4,12","13,20","356,59","27,00"
OTROS PROD.EN VOLUMEN,"0,45","0,57","19,29","1,27","26.409,66","20.734,42","0,65","0,84","25,87","1,30","5.950,52","4.568,92","0,66","0,80","22,09","1,21","1.033,07","851,33","0,70","0,86","24,55","1,24","931,78","751,18","0,54","0,70","21,93","1,29","3.535,99","2.731,11","0,27","0,36","20,14","1,32","492,04","371,85","0,28","0,33","17,50","1,21","2.929,23","2.424,48","0,40","0,51","18,13","1,27","3.301,40","2.604,13","0,30","0,35","13,50","1,15","735,99","638,37","0,25","0,28","13,05","1,15","329,58","287,17","0,39","0,48","16,07","1,24","1.157,35","934,97","0,45","0,54","14,49","1,21","1.489,31","1.229,60","0,34","0,48","16,66","1,39","513,87","369,80","0,56","0,73","16,21","1,29","399,40","310,71","0,52","0,69","16,32","1,32","1.463,16","1.105,43","0,42","0,46","11,83","1,10","146,19","132,79","0,39","0,53","12,36","1,37","301,72","220,50","0,54","0,76","21,72","1,41","1.699,04","1.202,08"
