,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
POLLO POR PIEZAS,"0,55","3,03","60,88","5,48","140.677,60","25.661,26","0,56","3,39","64,19","6,05","23.888,31","3.948,00","0,59","3,32","62,36","5,62","4.299,57","764,67","0,66","4,03","59,95","6,08","4.356,24","716,18","0,55","2,95","63,14","5,33","14.938,55","2.805,16","0,61","3,38","60,83","5,51","4.659,25","845,90","0,52","2,74","62,50","5,26","24.038,19","4.573,05","0,61","3,20","60,70","5,21","20.647,73","3.966,77","0,63","3,32","61,28","5,27","7.043,66","1.336,11","0,48","2,39","56,58","4,94","2.768,24","560,08","0,67","3,46","63,78","5,20","8.374,05","1.611,36","0,46","2,31","55,67","5,06","6.308,18","1.246,44","0,55","2,80","64,13","5,12","3.026,55","590,83","0,41","2,17","50,28","5,30","1.197,00","225,71","0,65","4,05","63,58","6,24","8.636,73","1.384,88","0,64","3,82","67,74","5,98","1.218,98","203,68","0,56","3,33","57,65","5,96","1.888,14","316,70","0,25","1,51","42,93","5,99","3.388,26","565,75"
CARNE CONEJO,"0,05","0,38","10,58","8,24","17.643,58","2.141,30","0,08","0,65","16,58","8,49","4.583,00","539,82","0,08","0,64","11,02","8,28","827,52","99,91","0,08","0,60","18,52","7,54","645,06","85,55","0,06","0,49","15,75","8,11","2.470,98","304,61","0,03","0,20","7,11","7,60","268,79","35,36","0,02","0,16","5,64","7,55","1.388,52","183,96","0,03","0,27","7,73","7,97","1.755,71","220,18","0,02","0,14","5,86","7,95","289,33","36,38","0,02","0,20","6,22","7,89","227,37","28,81","0,05","0,44","8,33","8,70","1.066,83","122,57","0,05","0,41","10,42","7,91","1.120,12","141,58","0,01","0,10","3,03","7,46","104,09","13,95","0,02","0,20","5,38","8,36","112,31","13,43","0,08","0,72","16,81","9,51","1.530,90","161,04","0,06","0,61","8,21","9,70","194,12","20,02","0,13","1,09","19,05","8,44","619,34","73,39","0,03","0,20","7,75","7,24","439,59","60,74"
CARNE OVINO/CAPRINO,"0,07","1,01","12,16","13,70","46.820,75","3.417,85","0,08","1,24","17,35","15,50","8.711,37","561,91","0,18","2,29","30,05","12,76","2.962,94","232,25","0,05","0,60","13,60","12,32","644,76","52,35","0,08","1,08","13,86","13,72","5.448,44","397,23","0,07","1,13","11,49","15,12","1.553,30","102,73","0,04","0,53","5,96","14,18","4.617,24","325,51","0,07","1,02","11,47","13,86","6.580,18","474,70","0,10","1,11","17,97","11,34","2.342,12","206,46","0,06","0,48","4,92","7,77","555,84","71,58","0,12","1,62","13,91","13,47","3.934,82","292,03","0,07","0,74","7,17","11,08","2.021,63","182,47","0,11","1,61","10,89","14,35","1.736,05","120,95","0,02","0,26","3,48","12,18","143,60","11,79","0,10","1,56","14,39","15,62","3.327,65","213,08","0,19","2,48","30,76","13,25","790,77","59,70","0,17","2,28","20,00","13,03","1.290,96","99,04","0,01","0,07","2,55","11,30","159,07","14,07"
CORDERO,"0,06","0,90","11,01","14,00","41.739,34","2.980,78","0,07","1,03","14,69","15,09","7.261,94","481,21","0,17","2,16","26,68","12,67","2.801,06","221,02","0,05","0,60","13,60","12,32","644,76","52,35","0,08","1,03","13,36","13,49","5.221,73","387,02","0,07","1,00","9,28","15,08","1.375,53","91,22","0,04","0,52","5,48","14,31","4.539,87","317,33","0,07","1,01","11,11","13,90","6.501,38","467,86","0,07","0,95","16,22","12,74","2.010,34","157,76","0,01","0,13","3,25","10,29","151,11","14,68","0,11","1,45","13,61","13,42","3.509,47","261,58","0,03","0,45","4,36","15,56","1.220,49","78,44","0,08","1,13","9,70","14,36","1.220,07","84,98","0,02","0,26","3,48","12,18","143,60","11,79","0,10","1,56","14,39","15,62","3.327,65","213,08","0,13","1,96","28,51","14,55","624,72","42,92","0,15","1,82","18,89","12,21","1.034,20","84,70","0,01","0,07","2,25","11,80","151,44","12,83"
CABRITO,"0,01","0,09","1,04","11,68","4.287,11","367,05","0,01","0,20","2,94","18,75","1.424,55","75,98","0,01","0,10","1,23","19,16","130,76","6,82","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,64","22,86","106,96","4,68","0,01","0,13","2,30","15,45","177,77","11,51","0,00","0,01","0,24","14,22","44,32","3,12","0,00","0,00","0,11","10,00","8,06","0,81","0,02","0,14","0,43","6,60","296,82","44,97","0,04","0,25","0,75","6,60","294,21","44,58","0,00","0,02","0,37","25,31","56,08","2,22","0,04","0,29","3,41","7,70","801,15","104,04","0,03","0,48","1,14","14,34","515,98","35,97","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,05","0,52","2,22","9,90","166,05","16,77","0,03","0,45","1,31","17,90","256,76","14,34","0,00","0,00","0,30","6,14","7,63","1,24"
OTRO OVINO/CAPRINO,"0,00","0,02","0,33","11,34","794,30","70,02","0,00","0,00","0,27","5,27","24,87","4,72","0,00","0,02","1,92","7,08","31,12","4,40","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,14","21,64","119,75","5,53","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,23","6,54","33,06","5,06","0,00","0,01","0,23","11,71","70,74","6,04","0,00","0,02","1,32","9,40","34,96","3,72","0,01","0,10","1,18","8,97","110,52","12,32","0,01","0,15","1,19","13,08","369,27","28,24","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
OVINO/CAPRINO ENTE,"0,02","0,23","1,09","12,72","10.585,82","832,33","0,01","0,18","0,75","16,72","1.263,67","75,59","0,01","0,11","0,47","14,29","143,86","10,07","0,00","0,00","0,00",,"0,00","0,00","0,02","0,25","1,31","13,27","1.291,01","97,32","0,00","0,00","0,00",,"0,00","0,00","0,00","0,05","0,29","18,07","447,33","24,76","0,02","0,30","1,73","13,73","1.919,52","139,84","0,03","0,22","1,15","7,75","457,79","59,08","0,04","0,25","0,75","6,60","294,21","44,58","0,04","0,58","2,15","13,38","1.394,10","104,21","0,04","0,46","1,78","10,29","1.262,02","122,60","0,05","0,59","2,50","12,96","632,26","48,78","0,00","0,00","0,00",,"0,00","0,00","0,03","0,38","1,46","15,20","817,15","53,77","0,06","0,59","4,19","9,78","187,47","19,17","0,06","0,84","3,48","14,60","475,44","32,57","0,00","0,00","0,00",,"0,00","0,00"
OVINO/CAPRINO PIEZ,"0,06","0,78","11,45","14,01","36.234,93","2.585,52","0,07","1,06","16,87","15,31","7.447,69","486,32","0,17","2,18","29,56","12,69","2.819,08","222,18","0,05","0,60","13,60","12,32","644,76","52,35","0,06","0,82","12,67","13,86","4.157,43","299,91","0,07","1,13","11,49","15,12","1.553,30","102,73","0,03","0,48","5,66","13,87","4.169,92","300,75","0,05","0,72","10,44","13,92","4.660,66","334,86","0,07","0,89","17,33","12,79","1.884,33","147,38","0,02","0,23","4,22","9,69","261,63","27,00","0,08","1,05","12,43","13,53","2.540,73","187,82","0,02","0,28","6,52","12,69","759,61","59,88","0,07","1,02","9,43","15,29","1.103,79","72,17","0,02","0,26","3,48","12,18","143,60","11,79","0,07","1,18","12,90","15,76","2.510,50","159,31","0,13","1,89","26,70","14,89","603,30","40,53","0,12","1,44","19,44","12,27","815,52","66,47","0,01","0,07","2,55","11,30","159,07","14,07"
CARNE CERDO,"0,71","4,99","70,03","7,03","231.777,00","32.960,44","0,78","6,01","74,11","7,67","42.360,58","5.522,78","0,81","5,87","71,62","7,22","7.606,71","1.053,50","0,83","5,99","67,16","7,20","6.475,44","899,23","0,68","4,58","71,81","6,75","23.173,84","3.432,09","0,75","5,17","68,97","6,90","7.115,62","1.030,67","0,66","4,43","68,48","6,72","38.861,96","5.783,87","0,62","4,39","67,40","7,08","28.334,57","4.001,14","0,81","5,39","74,91","6,64","11.425,82","1.721,45","0,66","4,28","64,01","6,48","4.963,47","766,27","0,99","6,95","75,26","7,00","16.837,38","2.406,60","0,78","5,18","71,18","6,61","14.155,86","2.143,08","0,73","5,09","71,73","6,97","5.491,31","788,15","0,53","3,45","60,14","6,49","1.899,05","292,40","0,65","5,00","69,87","7,67","10.671,00","1.390,56","0,83","6,10","76,35","7,34","1.943,48","264,67","0,86","7,03","76,22","8,23","3.989,72","485,05","0,44","2,89","55,37","6,61","6.471,19","978,95"
CARNE CERDO ADOBAD,"0,06","0,48","17,18","7,95","22.503,87","2.830,45","0,03","0,29","12,33","8,64","2.067,26","239,15","0,05","0,39","14,77","8,29","499,69","60,29","0,04","0,36","12,77","8,09","388,45","47,99","0,05","0,36","15,34","7,84","1.846,52","235,59","0,03","0,25","9,38","7,86","346,47","44,07","0,04","0,28","12,21","7,44","2.490,94","334,62","0,11","0,91","26,93","8,10","5.856,96","723,45","0,07","0,54","22,24","7,42","1.144,09","154,22","0,03","0,20","11,62","7,91","232,96","29,46","0,14","1,14","28,13","7,89","2.752,79","348,92","0,06","0,42","13,42","7,28","1.144,86","157,32","0,05","0,40","13,24","8,18","426,77","52,20","0,05","0,40","18,69","7,88","222,59","28,26","0,10","0,80","27,72","8,21","1.712,30","208,54","0,08","0,71","22,61","8,89","227,15","25,56","0,09","0,83","27,66","8,86","470,10","53,06","0,04","0,30","13,70","7,68","673,98","87,74"
CARN.CERDO IBERICO,"0,03","0,28","5,05","11,16","12.976,65","1.163,25","0,03","0,36","5,94","12,71","2.546,49","200,40","0,02","0,22","4,80","14,33","288,80","20,16","0,00","0,02","1,42","9,30","17,77","1,91","0,01","0,12","3,12","10,20","589,42","57,80","0,01","0,18","3,51","14,68","242,72","16,53","0,04","0,48","7,45","10,82","4.178,52","386,24","0,03","0,31","5,76","9,88","2.024,61","204,91","0,02","0,19","2,94","10,11","397,90","39,37","0,04","0,32","5,37","8,11","369,25","45,53","0,02","0,23","5,41","12,68","567,67","44,78","0,01","0,13","2,88","8,91","344,32","38,64","0,00","0,03","0,98","10,88","35,53","3,26","0,02","0,13","4,97","7,67","71,89","9,37","0,02","0,28","6,02","13,79","597,92","43,37","0,01","0,13","4,91","14,10","40,70","2,89","0,02","0,34","8,44","16,03","191,62","11,95","0,02","0,21","3,96","13,05","471,53","36,14"
CARNE CABALLO,"0,00","0,04","0,85","14,37","1.771,77","123,28","0,00","0,04","1,08","15,20","282,00","18,55","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,19","3,15","14,93","945,61","63,34","0,01","0,05","0,83","9,42","65,48","6,95","0,00","0,00","0,31","16,59","39,00","2,35","0,00","0,03","0,49","16,06","169,98","10,58","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","2,68","8,00","18,37","2,30","0,00","0,01","0,42","12,18","15,04","1,23","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,03","0,34","4,95","12,76","189,74","14,87","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,08","1,90","14,97","46,56","3,11","0,00","0,00","0,00",,"0,00","0,00"
CARNE DESPOJOS,"0,07","0,39","13,99","5,63","17.889,36","3.177,26","0,10","0,52","16,60","5,45","3.669,60","673,26","0,10","0,52","17,96","5,05","671,93","133,02","0,09","0,44","14,84","4,91","478,70","97,44","0,07","0,36","13,61","5,35","1.813,46","338,86","0,04","0,31","12,21","8,13","430,31","52,91","0,05","0,23","13,25","5,04","2.052,99","407,62","0,06","0,34","10,53","5,97","2.196,67","368,02","0,07","0,36","13,62","5,43","771,51","142,00","0,07","0,38","13,01","5,46","438,44","80,32","0,15","0,90","19,66","5,97","2.178,43","364,94","0,07","0,41","17,66","5,67","1.130,26","199,46","0,07","0,50","22,27","6,82","538,10","78,93","0,05","0,33","12,88","6,60","180,83","27,41","0,06","0,40","13,42","6,70","862,88","128,88","0,06","0,32","13,85","5,03","100,73","20,01","0,07","0,48","19,66","6,49","272,39","41,99","0,01","0,05","3,09","4,61","102,14","22,17"
DESPOJOS CERDO,"0,03","0,20","8,10","5,90","9.356,25","1.585,88","0,05","0,32","10,70","6,11","2.270,63","371,32","0,07","0,34","11,92","5,18","446,05","86,12","0,04","0,24","7,46","6,19","262,65","42,42","0,03","0,16","7,83","5,85","807,22","138,05","0,01","0,08","6,07","6,48","107,25","16,56","0,03","0,14","7,38","5,69","1.249,39","219,69","0,02","0,14","5,02","6,44","909,24","141,21","0,04","0,25","11,74","5,51","524,04","95,12","0,03","0,22","7,18","6,34","256,43","40,42","0,08","0,46","14,53","5,56","1.105,98","199,03","0,03","0,19","8,95","5,54","508,24","91,79","0,03","0,28","10,18","8,13","300,64","36,97","0,03","0,15","9,91","4,95","82,08","16,57","0,02","0,12","5,58","6,30","265,04","42,10","0,06","0,29","15,01","5,18","91,26","17,63","0,05","0,26","6,00","5,60","146,62","26,18","0,00","0,01","0,25","5,00","23,52","4,70"
DESPOJOS CORDERO,"0,00","0,03","1,42","6,57","1.209,31","184,11","0,01","0,04","1,95","6,87","313,33","45,62","0,01","0,06","3,37","7,77","71,66","9,22","0,00","0,03","2,03","6,83","34,19","5,00","0,00","0,02","0,98","4,70","102,81","21,86","0,00","0,01","0,26","16,67","14,86","0,89","0,00","0,02","0,91","6,98","152,02","21,79","0,00","0,03","1,38","7,70","198,62","25,81","0,00","0,03","2,73","7,08","73,32","10,35","0,00","0,02","2,20","5,70","27,72","4,86","0,01","0,06","1,92","5,61","147,63","26,32","0,00","0,00","1,22","3,94","12,28","3,12","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","1,05","8,43","33,20","3,94","0,00","0,00","0,00",,"0,00","0,00","0,01","0,04","4,27","6,38","24,78","3,89","0,00","0,00","0,57","2,00","2,88","1,44"
DESPOJOS POLLO,"0,01","0,05","3,65","3,51","2.298,68","655,39","0,02","0,07","4,57","3,42","465,30","135,94","0,02","0,06","4,24","3,33","73,35","22,05","0,03","0,10","9,25","3,24","110,08","34,01","0,02","0,08","4,69","3,72","407,80","109,63","0,01","0,04","5,33","3,77","56,13","14,89","0,01","0,04","4,58","3,48","372,52","107,10","0,01","0,06","2,53","3,99","370,70","92,98","0,01","0,03","2,38","2,89","58,22","20,14","0,03","0,10","5,88","3,69","112,02","30,37","0,01","0,03","2,71","3,14","71,73","22,84","0,01","0,02","2,60","3,39","62,83","18,51","0,01","0,02","2,28","1,93","26,23","13,61","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","1,44","2,60","46,34","17,83","0,01","0,02","1,37","3,90","7,23","1,85","0,00","0,01","1,01","5,02","3,84","0,76","0,01","0,02","1,48","4,22","54,36","12,89"
DESPOJOS TERNERA,"0,01","0,09","4,01","7,08","4.294,51","606,47","0,01","0,06","4,16","5,57","453,93","81,54","0,01","0,02","2,35","4,30","30,97","7,21","0,01","0,05","4,79","4,49","50,86","11,34","0,01","0,06","3,03","8,40","284,05","33,82","0,01","0,18","3,91","12,26","252,07","20,57","0,00","0,02","1,31","5,92","186,16","31,47","0,02","0,11","4,34","6,78","678,95","100,08","0,01","0,05","2,31","7,08","115,93","16,38","0,00","0,04","1,10","9,06","42,26","4,66","0,05","0,34","7,52","7,49","833,57","111,24","0,03","0,17","5,80","6,13","475,50","77,57","0,03","0,20","11,12","7,45","211,23","28,34","0,02","0,18","6,95","9,11","98,75","10,84","0,03","0,22","8,64","8,09","467,71","57,81","0,00","0,01","1,95","4,22","2,24","0,53","0,02","0,17","9,28","8,71","97,14","11,15","0,00","0,01","0,47","6,87","13,19","1,92"
DESPOJOS OT.PROCED,"0,00","0,02","0,73","5,02","730,62","145,41","0,01","0,02","1,21","4,28","166,41","38,85","0,01","0,04","2,18","5,92","49,90","8,42","0,00","0,02","1,10","4,48","20,92","4,67","0,01","0,04","1,48","5,96","211,58","35,50","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,55","3,37","92,91","27,59","0,00","0,01","0,37","4,93","39,16","7,95","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,58","3,54","19,52","5,51","0,00","0,03","0,75","8,42","71,42","8,49","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,86","7,02","50,60","7,21","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,30","6,70","8,19","1,22"
OTRAS CARNES FRESCA,"0,20","1,48","42,24","7,47","68.554,64","9.177,33","0,21","1,65","46,00","7,80","11.607,18","1.487,15","0,21","1,57","41,17","7,67","2.039,29","265,94","0,28","2,02","41,30","7,25","2.180,31","300,68","0,21","1,57","45,58","7,61","7.957,85","1.046,23","0,21","1,55","41,44","7,31","2.134,22","291,78","0,17","1,17","40,28","7,04","10.263,57","1.458,15","0,21","1,52","42,69","7,14","9.780,71","1.370,41","0,19","1,32","44,14","7,14","2.803,87","392,92","0,12","0,82","35,42","6,93","951,49","137,29","0,24","1,74","45,17","7,36","4.215,27","572,55","0,14","1,08","32,21","7,64","2.949,77","385,94","0,18","1,32","39,27","7,38","1.427,43","193,49","0,13","1,16","32,43","8,78","640,39","72,98","0,30","2,50","49,22","8,28","5.336,27","644,46","0,34","2,60","54,39","7,76","829,02","106,87","0,34","2,68","54,77","7,92","1.522,23","192,27","0,12","0,85","30,34","7,42","1.915,80","258,21"
AVESTRUZ,"0,00","0,00","0,08","6,98","67,70","9,70","0,00","0,00","0,09","12,96","19,70","1,52","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,54","4,50","30,88","6,86","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,07","12,96","17,12","1,32","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
PAVO,"0,09","0,69","21,84","7,78","32.115,44","4.126,36","0,09","0,73","25,06","7,82","5.159,57","659,76","0,10","0,82","23,97","8,19","1.068,17","130,50","0,12","0,89","18,23","7,22","964,16","133,57","0,07","0,50","18,34","7,34","2.549,54","347,40","0,08","0,58","20,55","7,18","803,84","112,01","0,07","0,51","19,17","7,34","4.464,41","607,90","0,09","0,72","23,97","7,87","4.640,09","589,74","0,09","0,69","25,28","7,91","1.465,99","185,26","0,04","0,35","12,62","7,86","406,65","51,72","0,11","0,86","24,74","7,70","2.078,59","270,08","0,06","0,46","18,00","7,66","1.267,26","165,47","0,08","0,61","15,78","7,75","660,24","85,24","0,03","0,23","8,37","8,23","126,65","15,38","0,21","1,76","31,86","8,57","3.760,45","438,64","0,19","1,52","35,40","8,12","485,40","59,76","0,22","1,85","42,37","8,35","1.046,53","125,38","0,07","0,52","19,09","7,86","1.167,91","148,52"
OTRAS AVES,"0,02","0,15","7,54","6,79","7.020,83","1.033,80","0,02","0,17","8,33","7,60","1.200,78","157,95","0,03","0,20","10,11","7,75","263,94","34,04","0,05","0,28","12,10","6,15","301,57","49,04","0,02","0,13","8,10","6,16","653,37","106,12","0,02","0,16","11,37","6,63","224,97","33,92","0,02","0,15","7,47","6,31","1.323,10","209,56","0,02","0,15","8,40","6,19","958,89","154,96","0,03","0,16","10,47","6,25","347,96","55,72","0,01","0,05","2,58","6,45","54,36","8,43","0,02","0,16","8,06","6,46","381,35","59,02","0,02","0,23","3,57","9,88","620,79","62,82","0,01","0,08","5,09","6,10","88,54","14,52","0,00","0,03","1,89","6,78","13,86","2,04","0,03","0,18","8,08","7,05","380,30","53,95","0,01","0,05","3,05","4,86","14,80","3,04","0,03","0,19","5,56","6,60","109,73","16,63","0,01","0,04","2,86","6,86","82,53","12,04"
CARNE CONGELADA,"0,08","0,43","11,65","5,36","19.831,77","3.696,89","0,05","0,30","7,88","5,93","2.092,50","352,59","0,06","0,33","10,31","5,60","423,89","75,76","0,08","0,57","17,67","7,04","612,38","87,00","0,07","0,32","10,81","4,86","1.627,93","334,91","0,06","0,27","11,27","4,74","370,31","78,17","0,07","0,38","14,07","5,70","3.347,17","587,14","0,06","0,35","9,42","5,39","2.226,00","412,73","0,14","0,63","21,82","4,65","1.340,16","287,90","0,08","0,49","13,75","5,84","562,94","96,47","0,07","0,41","8,34","6,24","1.002,77","160,61","0,05","0,27","6,81","5,92","733,80","124,01","0,03","0,16","4,99","6,22","172,09","27,67","0,07","0,47","9,11","6,38","257,36","40,31","0,07","0,34","6,77","5,00","715,83","143,19","0,07","0,35","11,30","4,64","110,31","23,80","0,02","0,09","4,80","5,77","49,38","8,56","0,38","1,87","32,70","4,89","4.186,93","856,09"
C.CONG.POLLO,"0,05","0,21","7,37","4,04","9.946,27","2.462,16","0,03","0,13","4,28","3,82","898,86","235,26","0,04","0,13","6,15","3,60","173,40","48,20","0,03","0,11","6,68","3,69","123,81","33,51","0,05","0,20","8,05","4,09","1.011,46","247,32","0,04","0,15","7,62","3,78","212,46","56,27","0,04","0,17","8,29","4,13","1.451,79","351,29","0,04","0,17","5,54","4,14","1.067,46","257,85","0,10","0,33","14,44","3,39","690,06","203,28","0,06","0,32","7,82","5,16","369,29","71,58","0,05","0,18","5,75","3,94","432,69","109,72","0,02","0,14","4,35","5,76","369,52","64,19","0,01","0,03","0,85","3,09","31,50","10,18","0,03","0,18","4,68","5,34","99,20","18,57","0,05","0,23","4,57","4,30","499,82","116,26","0,04","0,17","6,27","3,92","53,28","13,60","0,01","0,04","2,23","3,75","20,35","5,43","0,28","1,09","26,98","3,94","2.441,34","619,67"
C.CONG.CERDO,"0,01","0,09","3,09","7,39","4.100,03","555,04","0,01","0,07","3,23","7,32","508,36","69,49","0,02","0,14","4,37","9,22","183,95","19,96","0,01","0,07","3,50","6,24","72,67","11,64","0,01","0,06","2,97","7,04","282,14","40,08","0,01","0,04","1,92","6,51","48,31","7,42","0,01","0,09","3,32","7,91","830,43","104,98","0,01","0,10","2,46","7,02","631,95","90,01","0,02","0,15","6,54","6,93","310,53","44,82","0,01","0,13","5,14","10,30","151,50","14,71","0,01","0,06","1,29","8,18","139,75","17,09","0,00","0,03","1,05","7,79","94,33","12,11","0,00","0,02","0,75","8,27","17,54","2,12","0,04","0,23","4,15","6,56","128,87","19,64","0,00","0,01","0,52","8,87","28,28","3,19","0,03","0,16","6,84","5,42","51,03","9,41","0,00","0,00","0,00",,"0,00","0,00","0,04","0,28","7,96","7,02","620,37","88,37"
C.CONG.VACA,"0,00","0,04","1,26","8,00","1.739,54","217,44","0,00","0,05","0,88","14,70","342,40","23,29","0,00","0,00","0,00",,"0,00","0,00","0,01","0,11","2,81","7,83","113,85","14,55","0,00","0,03","0,98","9,71","132,97","13,69","0,00","0,02","0,43","9,59","21,93","2,29","0,00","0,03","1,39","10,25","280,83","27,40","0,00","0,02","1,18","11,26","147,46","13,10","0,00","0,02","1,69","9,68","48,73","5,03","0,00","0,01","0,70","10,00","14,10","1,41","0,00","0,01","0,31","9,01","26,20","2,91","0,01","0,07","0,94","5,10","178,70","35,07","0,00","0,00","0,00",,"0,00","0,00","0,00","0,05","1,70","13,95","29,30","2,10","0,00","0,02","0,65","11,58","51,14","4,42","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,99","13,09","10,83","0,83","0,03","0,15","6,66","4,78","341,09","71,36"
CARNE CABALLO,"0,00","0,00","0,03","15,00","50,53","3,37","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,10","15,00","25,90","1,73","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,34","15,00","24,63","1,64","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
RESTO CARNES CONG.,"0,01","0,09","2,23","8,75","4.045,93","462,25","0,00","0,05","1,12","13,97","342,88","24,55","0,01","0,05","1,36","8,75","66,53","7,60","0,03","0,28","4,66","11,06","302,04","27,31","0,01","0,04","1,38","5,95","201,37","33,82","0,01","0,06","1,84","7,19","87,60","12,19","0,01","0,09","2,98","7,58","784,13","103,47","0,01","0,06","1,85","7,32","379,13","51,78","0,02","0,14","3,46","8,37","290,85","34,77","0,01","0,02","1,37","3,20","28,06","8,78","0,01","0,17","1,14","13,08","404,14","30,89","0,00","0,03","1,41","7,22","91,24","12,63","0,01","0,11","3,70","8,01","123,05","15,36","0,00","0,00","0,00",,"0,00","0,00","0,01","0,06","1,02","7,07","136,58","19,33","0,00","0,02","2,17","7,63","6,01","0,79","0,00","0,03","1,42","7,90","18,19","2,30","0,03","0,35","8,55","10,22","784,13","76,69"
